Time,Node,CarCount,BikeCount,BusCount,TruckCount,TrafficSituation
2:00:00 PM,16,25,30,31,9,normal
2:15:00 PM,16,23,13,12,6,low
2:30:00 PM,16,105,30,24,8,normal
2:45:00 PM,16,107,10,6,6,normal
3:00:00 PM,16,40,20,36,7,normal
3:15:00 PM,16,74,18,37,11,high
3:30:00 PM,16,62,15,8,11,low
3:45:00 PM,16,81,20,14,12,normal
4:00:00 PM,16,111,32,43,5,heavy
4:15:00 PM,16,145,12,41,6,heavy
4:30:00 PM,16,139,11,20,7,heavy
4:45:00 PM,16,129,40,31,10,heavy
5:00:00 PM,16,128,22,28,8,heavy
5:15:00 PM,16,103,17,23,8,normal
5:30:00 PM,16,127,32,29,7,heavy
5:45:00 PM,16,120,35,44,8,heavy
6:00:00 PM,16,106,11,41,7,high
6:15:00 PM,16,114,40,31,5,heavy
6:30:00 PM,16,101,13,20,7,normal
6:45:00 PM,16,110,25,19,34,heavy
7:00:00 PM,16,108,6,17,23,high
7:15:00 PM,16,104,12,10,10,normal
7:30:00 PM,16,102,22,17,23,high
7:45:00 PM,16,77,19,16,8,normal
8:00:00 PM,16,70,16,19,33,high
8:15:00 PM,16,75,9,13,28,high
8:30:00 PM,16,95,9,16,29,high
8:45:00 PM,16,77,17,17,22,high
9:00:00 PM,16,73,16,14,34,high
9:15:00 PM,16,59,7,18,12,normal
9:30:00 PM,16,54,20,10,9,low
9:45:00 PM,16,90,6,18,32,high
10:00:00 PM,16,15,5,1,32,normal
10:15:00 PM,16,12,1,0,11,low
10:30:00 PM,16,17,2,0,28,normal
10:45:00 PM,16,13,5,1,12,low
11:00:00 PM,16,15,5,0,21,normal
11:15:00 PM,16,18,4,0,11,low
11:30:00 PM,16,12,4,0,21,normal
11:45:00 PM,16,10,4,1,12,low
12:00:00 AM,17,15,2,0,25,normal
12:15:00 AM,17,11,0,0,24,normal
12:30:00 AM,17,15,2,1,15,normal
12:45:00 AM,17,20,3,1,29,normal
1:00:00 AM,17,17,2,0,24,normal
1:15:00 AM,17,19,5,1,26,normal
1:30:00 AM,17,20,3,1,32,normal
1:45:00 AM,17,15,3,0,19,normal
2:00:00 AM,17,13,5,0,17,normal
2:15:00 AM,17,12,5,1,19,normal
2:30:00 AM,17,10,2,0,27,normal
2:45:00 AM,17,20,4,1,23,normal
3:00:00 AM,17,14,0,0,16,normal
3:15:00 AM,17,12,4,1,28,normal
3:30:00 AM,17,19,2,0,20,normal
3:45:00 AM,17,20,2,1,19,normal
4:00:00 AM,17,16,0,0,36,normal
4:15:00 AM,17,62,20,4,18,normal
4:30:00 AM,17,50,13,2,14,normal
4:45:00 AM,17,101,3,6,6,normal
5:00:00 AM,17,94,15,2,9,normal
5:15:00 AM,17,68,10,8,1,low
5:30:00 AM,17,95,3,8,20,normal
5:45:00 AM,17,113,7,10,16,normal
6:00:00 AM,17,106,13,39,1,high
6:15:00 AM,17,105,32,47,4,heavy
6:30:00 AM,17,150,19,34,4,heavy
6:45:00 AM,17,137,38,39,2,heavy
7:00:00 AM,17,113,11,32,1,high
7:15:00 AM,17,117,30,26,5,heavy
7:30:00 AM,17,130,10,37,1,heavy
7:45:00 AM,17,150,32,31,1,heavy
8:00:00 AM,17,146,10,30,3,heavy
8:15:00 AM,17,123,24,46,2,heavy
8:30:00 AM,17,110,24,26,4,high
8:45:00 AM,17,111,33,31,2,heavy
9:00:00 AM,17,132,18,32,2,heavy
9:15:00 AM,17,66,16,22,13,normal
9:30:00 AM,17,45,24,5,23,normal
9:45:00 AM,17,92,19,15,7,normal
10:00:00 AM,17,78,22,16,25,high
10:15:00 AM,17,90,2,15,18,normal
10:30:00 AM,17,23,2,37,9,normal
10:45:00 AM,17,17,5,6,20,normal
11:00:00 AM,17,41,5,4,24,normal
11:15:00 AM,17,32,5,15,26,normal
11:30:00 AM,17,65,7,7,22,normal
11:45:00 AM,17,22,6,3,25,normal
12:00:00 PM,17,54,7,4,28,normal
12:15:00 PM,17,38,5,8,28,normal
12:30:00 PM,17,59,7,15,23,normal
12:45:00 PM,17,34,8,10,23,normal
1:00:00 PM,17,28,6,3,27,normal
1:15:00 PM,17,7,16,11,14,normal
1:30:00 PM,17,8,12,22,8,normal
1:45:00 PM,17,42,25,38,18,high
2:00:00 PM,17,82,13,28,5,high
2:15:00 PM,17,14,24,26,9,normal
2:30:00 PM,17,39,25,33,9,normal
2:45:00 PM,17,47,14,29,6,normal
3:00:00 PM,17,120,20,21,18,heavy
3:15:00 PM,17,114,11,39,10,heavy
3:30:00 PM,17,99,24,30,10,high
3:45:00 PM,17,78,18,30,8,high
4:00:00 PM,17,144,40,29,10,normal
4:15:00 PM,17,107,28,38,9,heavy
4:30:00 PM,17,123,28,24,10,heavy
4:45:00 PM,17,126,15,28,6,heavy
5:00:00 PM,17,147,28,23,5,heavy
5:15:00 PM,17,100,21,33,7,high
5:30:00 PM,17,113,12,22,6,normal
5:45:00 PM,17,130,34,30,6,heavy
6:00:00 PM,17,118,40,29,10,heavy
6:15:00 PM,17,113,38,44,9,heavy
6:30:00 PM,17,117,29,29,9,heavy
6:45:00 PM,17,106,12,20,32,heavy
7:00:00 PM,17,96,11,15,14,normal
7:15:00 PM,17,58,11,14,24,normal
7:30:00 PM,17,76,22,10,9,normal
7:45:00 PM,17,66,6,12,33,high
8:00:00 PM,17,61,23,13,18,normal
8:15:00 PM,17,93,6,15,17,normal
8:30:00 PM,17,51,11,16,26,normal
8:45:00 PM,17,86,6,12,9,normal
9:00:00 PM,17,77,15,12,29,high
9:15:00 PM,17,84,15,16,8,normal
9:30:00 PM,17,103,12,15,10,normal
9:45:00 PM,17,60,9,11,27,normal
10:00:00 PM,17,14,1,1,22,normal
10:15:00 PM,17,14,2,0,35,normal
10:30:00 PM,17,13,1,1,31,normal
10:45:00 PM,17,19,0,1,22,normal
11:00:00 PM,17,13,4,0,28,normal
11:15:00 PM,17,13,1,0,26,normal
11:30:00 PM,17,12,0,1,34,normal
11:45:00 PM,17,20,1,1,38,normal
12:00:00 AM,18,12,3,0,38,normal
12:15:00 AM,18,12,1,0,40,normal
12:30:00 AM,18,20,5,0,10,low
12:45:00 AM,18,12,4,1,27,normal
1:00:00 AM,18,15,5,0,21,normal
1:15:00 AM,18,19,2,0,30,normal
1:30:00 AM,18,11,0,1,40,normal
1:45:00 AM,18,15,3,0,35,normal
2:00:00 AM,18,15,0,1,37,normal
2:15:00 AM,18,16,2,0,37,normal
2:30:00 AM,18,10,0,1,24,normal
2:45:00 AM,18,12,0,1,31,normal
3:00:00 AM,18,15,1,1,36,normal
3:15:00 AM,18,14,5,0,17,normal
3:30:00 AM,18,17,3,1,38,normal
3:45:00 AM,18,19,0,0,18,normal
4:00:00 AM,18,18,5,1,30,normal
4:15:00 AM,18,119,12,6,4,normal
4:30:00 AM,18,74,28,1,13,normal
4:45:00 AM,18,101,26,10,0,normal
5:00:00 AM,18,99,4,7,19,normal
5:15:00 AM,18,99,18,7,5,normal
5:30:00 AM,18,102,24,2,8,normal
5:45:00 AM,18,50,4,6,13,normal
6:00:00 AM,18,128,11,46,4,heavy
6:15:00 AM,18,129,39,43,0,heavy
6:30:00 AM,18,129,27,38,0,heavy
6:45:00 AM,18,113,24,22,2,normal
7:00:00 AM,18,141,15,21,5,heavy
7:15:00 AM,18,120,22,29,1,heavy
7:30:00 AM,18,141,24,47,4,heavy
7:45:00 AM,18,149,24,33,1,heavy
8:00:00 AM,18,140,40,36,1,heavy
8:15:00 AM,18,140,20,36,0,heavy
8:30:00 AM,18,107,13,31,4,high
8:45:00 AM,18,141,15,32,4,heavy
9:00:00 AM,18,120,27,38,4,heavy
9:15:00 AM,18,70,14,21,5,normal
9:30:00 AM,18,55,24,16,21,high
9:45:00 AM,18,52,18,22,16,normal
10:00:00 AM,18,65,4,19,21,normal
10:15:00 AM,18,54,10,30,28,high
10:30:00 AM,18,37,3,32,18,normal
10:45:00 AM,18,23,3,37,18,normal
11:00:00 AM,18,43,7,7,29,normal
11:15:00 AM,18,22,6,13,24,normal
11:30:00 AM,18,21,10,6,30,normal
11:45:00 AM,18,48,8,11,22,normal
12:00:00 PM,18,35,5,12,20,normal
12:15:00 PM,18,69,5,13,22,normal
12:30:00 PM,18,22,9,10,21,normal
12:45:00 PM,18,46,5,9,23,normal
1:00:00 PM,18,49,5,11,21,normal
1:15:00 PM,18,29,18,29,20,normal
1:30:00 PM,18,96,23,31,14,high
1:45:00 PM,18,100,27,23,16,normal
2:00:00 PM,18,96,22,36,5,high
2:15:00 PM,18,27,26,25,15,normal
2:30:00 PM,18,114,21,32,5,heavy
2:45:00 PM,18,74,27,34,10,high
3:00:00 PM,18,14,16,9,14,normal
3:15:00 PM,18,84,30,26,10,high
3:30:00 PM,18,96,19,14,18,normal
3:45:00 PM,18,40,15,28,5,normal
4:00:00 PM,18,110,15,46,5,heavy
4:15:00 PM,18,138,39,31,7,heavy
4:30:00 PM,18,118,32,32,10,heavy
4:45:00 PM,18,142,34,38,9,normal
5:00:00 PM,18,113,13,36,5,normal
5:15:00 PM,18,104,29,32,7,heavy
5:30:00 PM,18,134,39,21,9,heavy
5:45:00 PM,18,107,15,48,5,heavy
6:00:00 PM,18,139,25,43,7,heavy
6:15:00 PM,18,128,20,20,6,heavy
6:30:00 PM,18,101,13,47,10,heavy
6:45:00 PM,18,105,17,13,23,high
7:00:00 PM,18,103,14,13,9,normal
7:15:00 PM,18,51,23,15,13,normal
7:30:00 PM,18,84,10,16,20,normal
7:45:00 PM,18,97,25,19,24,high
8:00:00 PM,18,98,8,10,19,normal
8:15:00 PM,18,94,13,19,25,high
8:30:00 PM,18,105,25,11,35,heavy
8:45:00 PM,18,74,9,13,6,low
9:00:00 PM,18,57,18,13,28,high
9:15:00 PM,18,57,14,11,33,high
9:30:00 PM,18,84,23,19,15,normal
9:45:00 PM,18,105,14,16,33,heavy
10:00:00 PM,18,10,4,1,38,normal
10:15:00 PM,18,15,1,1,29,normal
10:30:00 PM,18,14,1,1,25,normal
10:45:00 PM,18,20,2,0,37,normal
11:00:00 PM,18,20,1,0,27,normal
11:15:00 PM,18,13,1,1,18,normal
11:30:00 PM,18,19,0,0,35,normal
11:45:00 PM,18,14,1,1,27,normal
12:00:00 AM,19,13,5,0,12,low
12:15:00 AM,19,18,5,0,12,low
12:30:00 AM,19,10,3,1,32,normal
12:45:00 AM,19,14,2,0,15,normal
1:00:00 AM,19,16,3,0,15,normal
1:15:00 AM,19,14,2,0,25,normal
1:30:00 AM,19,17,5,0,18,normal
1:45:00 AM,19,13,1,0,28,normal
2:00:00 AM,19,19,0,1,20,normal
2:15:00 AM,19,15,4,0,40,normal
2:30:00 AM,19,14,3,1,26,normal
2:45:00 AM,19,15,4,0,14,normal
3:00:00 AM,19,12,3,1,13,normal
3:15:00 AM,19,12,4,0,31,normal
3:30:00 AM,19,17,4,1,20,normal
3:45:00 AM,19,12,0,1,13,normal
4:00:00 AM,19,18,2,0,16,normal
4:15:00 AM,19,115,16,10,13,normal
4:30:00 AM,19,117,5,10,15,normal
4:45:00 AM,19,92,26,8,7,normal
5:00:00 AM,19,88,3,6,4,low
5:15:00 AM,19,109,11,4,3,normal
5:30:00 AM,19,81,4,0,20,normal
5:45:00 AM,19,118,2,5,19,normal
6:00:00 AM,19,107,26,31,2,high
6:15:00 AM,19,103,11,35,5,high
6:30:00 AM,19,145,13,33,3,heavy
6:45:00 AM,19,143,22,37,4,heavy
7:00:00 AM,19,113,38,50,3,heavy
7:15:00 AM,19,149,10,47,3,heavy
7:30:00 AM,19,132,33,35,2,heavy
7:45:00 AM,19,119,40,41,2,heavy
8:00:00 AM,19,133,31,27,2,heavy
8:15:00 AM,19,140,20,44,4,heavy
8:30:00 AM,19,140,34,31,1,heavy
8:45:00 AM,19,128,37,50,2,heavy
9:00:00 AM,19,132,11,24,3,heavy
9:15:00 AM,19,23,8,40,27,normal
9:30:00 AM,19,75,2,18,29,high
9:45:00 AM,19,99,14,33,14,high
10:00:00 AM,19,10,1,13,7,low
10:15:00 AM,19,74,21,29,26,high
10:30:00 AM,19,29,15,25,5,normal
10:45:00 AM,19,50,17,38,24,high
11:00:00 AM,19,64,9,14,20,normal
11:15:00 AM,19,49,5,10,21,normal
11:30:00 AM,19,39,7,10,30,normal
11:45:00 AM,19,68,5,5,24,normal
12:00:00 PM,19,67,7,8,22,normal
12:15:00 PM,19,47,8,3,25,normal
12:30:00 PM,19,66,9,7,24,normal
12:45:00 PM,19,46,8,3,22,normal
1:00:00 PM,19,54,6,12,21,normal
1:15:00 PM,19,18,16,32,18,normal
1:30:00 PM,19,24,20,7,9,low
1:45:00 PM,19,113,17,16,20,normal
2:00:00 PM,19,52,13,15,10,low
2:15:00 PM,19,58,26,25,18,normal
2:30:00 PM,19,44,19,22,6,normal
2:45:00 PM,19,8,26,34,9,normal
3:00:00 PM,19,31,10,27,8,normal
3:15:00 PM,19,115,24,16,5,normal
3:30:00 PM,19,56,29,16,16,normal
3:45:00 PM,19,7,12,33,12,normal
4:00:00 PM,19,133,10,46,10,heavy
4:15:00 PM,19,104,31,37,6,heavy
4:30:00 PM,19,100,38,36,9,heavy
4:45:00 PM,19,127,25,37,5,heavy
5:00:00 PM,19,118,32,48,6,heavy
5:15:00 PM,19,147,19,31,8,heavy
5:30:00 PM,19,123,36,34,5,heavy
5:45:00 PM,19,111,24,25,5,normal
6:00:00 PM,19,121,16,42,8,heavy
6:15:00 PM,19,119,38,47,7,heavy
6:30:00 PM,19,132,30,41,6,heavy
6:45:00 PM,19,52,6,12,18,normal
7:00:00 PM,19,97,21,10,8,normal
7:15:00 PM,19,50,16,20,31,high
7:30:00 PM,19,94,25,19,8,normal
7:45:00 PM,19,66,11,18,34,high
8:00:00 PM,19,105,16,15,6,normal
8:15:00 PM,19,56,23,10,18,normal
8:30:00 PM,19,105,19,10,25,high
8:45:00 PM,19,60,18,11,16,normal
9:00:00 PM,19,88,10,14,11,normal
9:15:00 PM,19,110,6,14,23,high
9:30:00 PM,19,78,20,11,35,high
9:45:00 PM,19,105,14,10,7,normal
10:00:00 PM,19,18,1,0,10,low
10:15:00 PM,19,18,1,0,27,normal
10:30:00 PM,19,12,4,1,18,normal
10:45:00 PM,19,15,4,1,32,normal
11:00:00 PM,19,13,4,0,32,normal
11:15:00 PM,19,14,4,0,15,normal
11:30:00 PM,19,15,4,0,17,normal
11:45:00 PM,19,14,0,1,21,normal
12:00:00 AM,20,17,5,0,37,normal
12:15:00 AM,20,14,4,1,12,low
12:30:00 AM,20,16,2,0,15,normal
12:45:00 AM,20,13,4,1,14,normal
1:00:00 AM,20,12,4,0,29,normal
1:15:00 AM,20,19,4,1,30,normal
1:30:00 AM,20,18,4,0,18,normal
1:45:00 AM,20,18,1,1,12,low
2:00:00 AM,20,20,4,1,21,normal
2:15:00 AM,20,10,2,1,20,normal
2:30:00 AM,20,18,5,1,23,normal
2:45:00 AM,20,16,5,1,30,normal
3:00:00 AM,20,12,3,0,40,normal
3:15:00 AM,20,12,2,0,40,normal
3:30:00 AM,20,16,0,1,37,normal
3:45:00 AM,20,15,4,1,16,normal
4:00:00 AM,20,13,0,0,38,normal
4:15:00 AM,20,61,5,3,14,normal
4:30:00 AM,20,27,15,6,10,low
4:45:00 AM,20,74,11,5,15,normal
5:00:00 AM,20,70,6,7,14,normal
5:15:00 AM,20,33,6,0,11,low
5:30:00 AM,20,29,12,1,13,normal
5:45:00 AM,20,69,5,7,10,low
6:00:00 AM,20,41,16,7,15,normal
6:15:00 AM,20,35,11,5,11,low
6:30:00 AM,20,25,9,6,14,normal
6:45:00 AM,20,65,15,1,11,low
7:00:00 AM,20,66,6,3,14,normal
7:15:00 AM,20,27,6,5,15,normal
7:30:00 AM,20,75,6,1,10,low
7:45:00 AM,20,54,11,4,12,low
8:00:00 AM,20,54,18,3,12,low
8:15:00 AM,20,69,8,0,14,normal
8:30:00 AM,20,52,19,6,10,low
8:45:00 AM,20,66,8,0,12,low
9:00:00 AM,20,54,11,0,13,normal
9:15:00 AM,20,151,48,15,3,heavy
9:30:00 AM,20,170,62,18,2,heavy
9:45:00 AM,20,134,59,11,3,heavy
10:00:00 AM,20,166,63,22,1,heavy
10:15:00 AM,20,173,64,10,2,heavy
10:30:00 AM,20,176,45,22,2,heavy
10:45:00 AM,20,162,59,27,1,heavy
11:00:00 AM,20,171,46,15,3,heavy
11:15:00 AM,20,158,44,26,2,heavy
11:30:00 AM,20,151,64,16,0,heavy
11:45:00 AM,20,162,65,14,3,heavy
12:00:00 PM,20,179,44,23,1,heavy
12:15:00 PM,20,175,59,11,3,heavy
12:30:00 PM,20,173,63,13,2,heavy
12:45:00 PM,20,144,66,11,3,heavy
1:00:00 PM,20,132,68,22,4,heavy
1:15:00 PM,20,161,50,10,0,heavy
1:30:00 PM,20,151,56,29,1,heavy
1:45:00 PM,20,168,59,24,1,heavy
2:00:00 PM,20,144,65,20,3,heavy
2:15:00 PM,20,179,63,12,2,heavy
2:30:00 PM,20,161,56,12,4,heavy
2:45:00 PM,20,134,67,12,1,heavy
3:00:00 PM,20,140,70,23,4,heavy
3:15:00 PM,20,66,29,24,1,normal
3:30:00 PM,20,60,27,17,2,normal
3:45:00 PM,20,89,27,10,2,normal
4:00:00 PM,20,81,29,5,0,normal
4:15:00 PM,20,78,22,12,1,normal
4:30:00 PM,20,71,24,18,2,normal
4:45:00 PM,20,50,26,9,1,low
5:00:00 PM,20,55,28,5,0,low
5:15:00 PM,20,61,20,25,1,normal
5:30:00 PM,20,76,22,14,2,normal
5:45:00 PM,20,50,20,23,1,normal
6:00:00 PM,20,89,26,0,2,normal
6:15:00 PM,20,62,20,17,0,normal
6:30:00 PM,20,83,20,23,2,normal
6:45:00 PM,20,65,20,2,0,low
7:00:00 PM,20,60,21,2,1,low
7:15:00 PM,20,36,8,3,9,low
7:30:00 PM,20,39,5,4,11,low
7:45:00 PM,20,26,8,3,0,low
8:00:00 PM,20,23,4,0,5,low
8:15:00 PM,20,50,2,0,4,low
8:30:00 PM,20,30,2,3,1,low
8:45:00 PM,20,48,10,4,2,low
9:00:00 PM,20,39,6,6,1,low
9:15:00 PM,20,47,10,3,9,low
9:30:00 PM,20,26,3,5,3,low
9:45:00 PM,20,25,6,3,9,low
10:00:00 PM,20,19,1,0,11,low
10:15:00 PM,20,16,5,0,26,normal
10:30:00 PM,20,15,2,1,39,normal
10:45:00 PM,20,14,5,0,11,low
11:00:00 PM,20,12,2,0,20,normal
11:15:00 PM,20,11,2,0,35,normal
11:30:00 PM,20,18,5,1,11,low
11:45:00 PM,20,17,2,0,20,normal
12:00:00 AM,21,19,5,1,30,normal
12:15:00 AM,21,17,4,1,24,normal
12:30:00 AM,21,16,3,0,14,normal
12:45:00 AM,21,16,3,1,23,normal
1:00:00 AM,21,20,0,1,17,normal
1:15:00 AM,21,20,0,0,37,normal
1:30:00 AM,21,18,0,1,30,normal
1:45:00 AM,21,19,1,0,14,normal
2:00:00 AM,21,18,5,0,29,normal
2:15:00 AM,21,11,1,0,22,normal
2:30:00 AM,21,20,3,0,24,normal
2:45:00 AM,21,12,2,1,10,low
3:00:00 AM,21,19,5,1,31,normal
3:15:00 AM,21,10,0,0,32,normal
3:30:00 AM,21,14,1,1,12,low
3:45:00 AM,21,14,2,1,24,normal
4:00:00 AM,21,10,3,0,32,normal
4:15:00 AM,21,97,23,6,17,normal
4:30:00 AM,21,104,22,7,11,normal
4:45:00 AM,21,100,15,8,20,normal
5:00:00 AM,21,87,7,7,4,low
5:15:00 AM,21,77,27,8,10,normal
5:30:00 AM,21,51,7,4,5,low
5:45:00 AM,21,79,1,10,6,low
6:00:00 AM,21,100,40,29,5,heavy
6:15:00 AM,21,112,13,39,0,high
6:30:00 AM,21,120,16,34,2,heavy
6:45:00 AM,21,123,14,26,3,high
7:00:00 AM,21,142,27,27,4,heavy
7:15:00 AM,21,139,38,49,2,heavy
7:30:00 AM,21,134,24,21,2,heavy
7:45:00 AM,21,102,13,31,0,high
8:00:00 AM,21,102,16,43,4,high
8:15:00 AM,21,106,16,32,1,high
8:30:00 AM,21,117,19,42,3,heavy
8:45:00 AM,21,139,36,40,3,heavy
9:00:00 AM,21,121,13,25,2,normal
9:15:00 AM,21,65,19,16,11,normal
9:30:00 AM,21,12,25,39,28,normal
9:45:00 AM,21,98,21,10,5,normal
10:00:00 AM,21,58,9,25,13,normal
10:15:00 AM,21,81,10,39,29,high
10:30:00 AM,21,67,20,33,29,high
10:45:00 AM,21,68,22,25,16,normal
11:00:00 AM,21,47,10,6,22,normal
11:15:00 AM,21,45,7,10,27,normal
11:30:00 AM,21,54,5,11,24,normal
11:45:00 AM,21,61,7,15,28,normal
12:00:00 PM,21,56,5,4,29,normal
12:15:00 PM,21,23,5,4,27,normal
12:30:00 PM,21,31,6,8,23,normal
12:45:00 PM,21,27,7,14,28,normal
1:00:00 PM,21,30,7,3,30,normal
1:15:00 PM,21,114,21,5,14,normal
1:30:00 PM,21,46,24,35,16,high
1:45:00 PM,21,68,29,29,20,high
2:00:00 PM,21,45,16,15,5,low
2:15:00 PM,21,86,13,11,20,normal
2:30:00 PM,21,44,11,19,15,normal
2:45:00 PM,21,45,17,13,20,normal
3:00:00 PM,21,106,17,7,12,normal
3:15:00 PM,21,44,16,9,13,normal
3:30:00 PM,21,77,23,13,9,normal
3:45:00 PM,21,53,17,26,8,normal
4:00:00 PM,21,138,18,20,8,heavy
4:15:00 PM,21,142,24,39,9,heavy
4:30:00 PM,21,114,25,21,7,normal
4:45:00 PM,21,116,35,42,6,heavy
5:00:00 PM,21,149,22,37,8,heavy
5:15:00 PM,21,100,12,39,7,high
5:30:00 PM,21,101,23,45,5,heavy
5:45:00 PM,21,122,40,48,10,heavy
6:00:00 PM,21,112,34,39,9,heavy
6:15:00 PM,21,112,12,41,5,heavy
6:30:00 PM,21,116,22,23,7,heavy
6:45:00 PM,21,90,13,15,33,high
7:00:00 PM,21,85,14,14,13,normal
7:15:00 PM,21,59,25,13,27,high
7:30:00 PM,21,108,5,15,22,high
7:45:00 PM,21,75,8,16,25,high
8:00:00 PM,21,96,15,12,27,high
8:15:00 PM,21,61,17,10,8,low
8:30:00 PM,21,84,25,20,30,high
8:45:00 PM,21,55,9,12,19,normal
9:00:00 PM,21,65,16,12,32,high
9:15:00 PM,21,87,16,10,16,normal
9:30:00 PM,21,75,5,12,21,high
9:45:00 PM,21,82,16,14,34,high
10:00:00 PM,21,11,3,0,34,normal
10:15:00 PM,21,15,5,0,14,normal
10:30:00 PM,21,18,5,1,13,normal
10:45:00 PM,21,19,2,1,34,normal
11:00:00 PM,21,20,4,1,26,normal
11:15:00 PM,21,14,4,0,10,low
11:30:00 PM,21,11,1,1,36,normal
11:45:00 PM,21,10,2,1,15,normal
12:00:00 AM,22,10,3,0,33,normal
12:15:00 AM,22,14,3,0,23,normal
12:30:00 AM,22,11,5,1,11,low
12:45:00 AM,22,10,1,1,34,normal
1:00:00 AM,22,20,4,1,17,normal
1:15:00 AM,22,17,5,0,24,normal
1:30:00 AM,22,12,2,1,18,normal
1:45:00 AM,22,15,0,1,16,normal
2:00:00 AM,22,19,5,0,15,normal
2:15:00 AM,22,11,3,1,39,normal
2:30:00 AM,22,14,5,0,10,low
2:45:00 AM,22,20,0,1,33,normal
3:00:00 AM,22,13,1,1,33,normal
3:15:00 AM,22,18,2,1,12,low
3:30:00 AM,22,19,2,1,23,normal
3:45:00 AM,22,10,4,0,36,normal
4:00:00 AM,22,13,4,0,17,normal
4:15:00 AM,22,86,28,2,18,normal
4:30:00 AM,22,59,29,9,14,normal
4:45:00 AM,22,102,20,9,13,normal
5:00:00 AM,22,114,28,8,16,normal
5:15:00 AM,22,87,23,5,0,normal
5:30:00 AM,22,88,5,8,13,normal
5:45:00 AM,22,83,6,4,9,low
6:00:00 AM,22,150,19,24,3,heavy
6:15:00 AM,22,148,35,46,1,heavy
6:30:00 AM,22,146,23,23,4,heavy
6:45:00 AM,22,140,21,39,3,heavy
7:00:00 AM,22,149,36,35,1,heavy
7:15:00 AM,22,125,34,42,0,heavy
7:30:00 AM,22,147,34,20,5,heavy
7:45:00 AM,22,128,33,21,4,heavy
8:00:00 AM,22,111,38,50,5,heavy
8:15:00 AM,22,144,20,32,4,heavy
8:30:00 AM,22,121,14,23,1,normal
8:45:00 AM,22,136,36,40,4,heavy
9:00:00 AM,22,114,21,23,1,normal
9:15:00 AM,22,75,17,37,29,high
9:30:00 AM,22,34,5,27,22,normal
9:45:00 AM,22,45,6,7,15,normal
10:00:00 AM,22,65,10,6,27,normal
10:15:00 AM,22,67,25,20,18,normal
10:30:00 AM,22,50,25,25,28,high
10:45:00 AM,22,37,19,38,12,normal
11:00:00 AM,22,36,8,3,29,normal
11:15:00 AM,22,63,5,8,23,normal
11:30:00 AM,22,67,5,7,22,normal
11:45:00 AM,22,36,9,14,22,normal
12:00:00 PM,22,57,8,10,22,normal
12:15:00 PM,22,65,7,14,25,normal
12:30:00 PM,22,54,10,3,29,normal
12:45:00 PM,22,41,5,4,25,normal
1:00:00 PM,22,43,9,3,25,normal
1:15:00 PM,22,9,27,32,17,normal
1:30:00 PM,22,101,28,18,20,normal
1:45:00 PM,22,99,16,16,18,normal
2:00:00 PM,22,20,27,32,12,normal
2:15:00 PM,22,96,16,39,17,heavy
2:30:00 PM,22,62,28,18,20,normal
2:45:00 PM,22,58,27,17,5,normal
3:00:00 PM,22,60,18,28,12,high
3:15:00 PM,22,81,26,13,17,normal
3:30:00 PM,22,118,15,27,13,heavy
3:45:00 PM,22,53,12,25,20,normal
4:00:00 PM,22,132,12,27,9,heavy
4:15:00 PM,22,149,14,50,5,heavy
4:30:00 PM,22,106,35,41,5,heavy
4:45:00 PM,22,150,29,27,7,heavy
5:00:00 PM,22,110,30,46,5,heavy
5:15:00 PM,22,129,35,34,5,heavy
5:30:00 PM,22,133,21,26,5,heavy
5:45:00 PM,22,148,34,45,7,heavy
6:00:00 PM,22,144,39,43,8,heavy
6:15:00 PM,22,126,27,44,8,heavy
6:30:00 PM,22,103,34,49,5,heavy
6:45:00 PM,22,96,7,13,30,high
7:00:00 PM,22,54,17,17,19,normal
7:15:00 PM,22,98,16,17,15,normal
7:30:00 PM,22,72,6,19,8,normal
7:45:00 PM,22,69,23,12,31,high
8:00:00 PM,22,85,13,16,24,high
8:15:00 PM,22,102,22,12,9,normal
8:30:00 PM,22,103,14,20,14,normal
8:45:00 PM,22,80,12,10,22,high
9:00:00 PM,22,63,18,11,5,low
9:15:00 PM,22,84,21,13,9,normal
9:30:00 PM,22,72,10,10,29,high
9:45:00 PM,22,79,22,17,13,normal
10:00:00 PM,22,12,5,0,27,normal
10:15:00 PM,22,19,1,1,38,normal
10:30:00 PM,22,14,3,0,33,normal
10:45:00 PM,22,16,3,1,37,normal
11:00:00 PM,22,14,5,0,37,normal
11:15:00 PM,22,11,2,1,20,normal
11:30:00 PM,22,20,3,0,25,normal
11:45:00 PM,22,20,0,1,30,normal
12:00:00 AM,23,13,2,1,17,normal
12:15:00 AM,23,20,1,1,19,normal
12:30:00 AM,23,10,2,1,12,low
12:45:00 AM,23,14,2,0,25,normal
1:00:00 AM,23,12,0,1,16,normal
1:15:00 AM,23,11,5,1,31,normal
1:30:00 AM,23,13,1,1,16,normal
1:45:00 AM,23,17,3,0,10,low
2:00:00 AM,23,11,1,0,22,normal
2:15:00 AM,23,10,4,1,16,normal
2:30:00 AM,23,15,3,1,32,normal
2:45:00 AM,23,10,0,0,22,normal
3:00:00 AM,23,20,1,1,16,normal
3:15:00 AM,23,16,1,1,15,normal
3:30:00 AM,23,14,4,1,32,normal
3:45:00 AM,23,16,1,1,37,normal
4:00:00 AM,23,10,2,1,36,normal
4:15:00 AM,23,96,18,7,2,normal
